,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75
feature_3_slope_WINDOW_1,0.003340608945765398,0.0010765332741572442,0.0029607021392116365,0.0414074937955136,0.0040348090328490216,0.11804516939655674,0.15966661130076779,0.007167630878513788,0.009656516334957661,3.603701553398246e-05,0.0005213439739074369,0.026871296891197348,0.1814558441799504,0.051443244227102176,0.09417523344177046,0.0290366317893324,0.06190288031723484,0.027377164490505482,2.188509243920837e-05,0.03370759650407927,0.0006387561821387881,0.03267252966003033,0.0055393057941323385,0.0004807362435107589,6.3570643292462615e-06,0.0014613691914508848,0.008319978889810991,0.00422872088462793,0.0033046346869481467,0.002987007114249595,0.0020165418956939705,0.001539194302997358,0.00021456137238049574,7.54347214794175e-06,0.002727450201286638,0.0009630025566521183,0.009963487633672207,0.0018626619014218077,0.0002728443462558319,0.00014186821086348866,8.602537802657088e-05,0.018459949626424707,0.001989629936390441,7.150527018332939e-05,0.003499542096017025,0.00022664221969152687,0.0021051535610165633,0.00312904228512044,0.004058365505000883,0.011120600498229848,0.014665141829056145,0.0043669493512678995,0.005542397745490521,0.004562730743342582,0.00023349433842481955,0.00035915871609587785,0.00025117684798985486,0.0002592398173029134,8.251841225540644e-07,2.3373145529258327e-06,5.609157904405199e-05,1.7053593503325164e-05,5.6746677881088124e-05,7.300890719675221e-07,1.140497086739616e-06,2.2428317964752878e-05,5.324914354667092e-06,1.5176536970183712e-07,6.876291309873124e-10,2.945417505085445e-10,1.6558883738911824e-11,2.1838427690368693e-11,8.325864998962486e-67,4.1260242094195784e-64,1.5834934690337132e-66
feature_3_slope_WINDOW_2,0.018693757636042727,0.003395432703223178,0.025033594963794984,0.0010258304912965685,0.013997667514143695,0.1620206578359604,0.0053179565784409275,0.016775604818203213,0.000516780716929074,0.09913530697849407,0.03999150776984574,0.022166267842071166,0.1375196447150651,0.06982645489902403,0.012563762211195803,0.0033502420627407304,0.06952902555570378,0.00021160934512839583,0.0003075621914230739,0.04004305157410756,0.005825251194173839,0.030534238035104452,0.000657539773617009,0.000942643871864966,0.011010188019258392,0.04491675476328706,0.03540153241832656,0.0012500353267627352,0.00016732857161931214,3.97200852273451e-06,0.0017372285685232553,0.03481725183661963,0.00518987602456803,0.005435460499124542,0.014072643644169734,0.012310094821357939,0.00020634967584387095,0.0003142957294137901,0.0007775928465441618,0.004906820836498356,0.011795481016161721,0.005273905901530472,0.007066756513701193,0.00223777942171271,6.646836465878253e-05,1.927248513664346e-05,0.0057590768790696705,0.0026777937735763327,7.767823485104522e-05,0.012127413316102587,0.001243123195648702,0.0014045495553096084,0.003108854819621883,0.0016527395084556253,0.0012870673650709763,1.2382739200703806e-05,0.00020875939841740772,3.1391805188004997e-06,1.5145622493268185e-05,3.010042162399808e-05,0.0001022088357895705,3.7764024342167015e-05,0.0002860718692874544,7.844658319487038e-06,1.2788075560586712e-06,1.0252431989801725e-08,1.5971271870916464e-06,2.8114973646759723e-07,2.2860879015087423e-12,3.3088836827727216e-11,3.5996121105640757e-12,1.6653177725942498e-14,1.2997642755158328e-64,7.194044303931223e-65,1.1457383433922576e-65
feature_3_slope_WINDOW_3,0.0008767188145274478,0.014789224036884976,0.017543468602735243,0.01716916964737506,0.03307685030787649,0.016408372042850727,0.1183276888959395,0.31564909431797356,0.0002436714304995707,0.03744582090899522,0.004743458350188606,0.049027808018970394,0.010097304342818542,0.0419684644144864,0.01900763882389543,0.015010039327267768,0.0032265711991191054,0.012118710665273437,0.012246115982152547,0.009277256832304898,0.010321105407123873,0.01732157596597833,0.0014766633161251504,0.020668683942216732,0.020720347483253968,0.0011985170714953674,0.0055881149657995175,0.018872367198800928,0.0019226225375816668,0.027083895546806142,0.0050114964234808474,0.0003566530009502918,0.004427161656780513,0.007376271888530543,0.011250458271080448,0.012181713684557803,0.00014757744485678054,0.0010105675962596634,0.003546523270691188,0.011807933787336739,0.0031777293214455215,0.000529362388980361,0.028611093711245053,0.011047137924183418,0.010917094440821036,9.446788919292422e-05,0.012747278285990229,0.0019367951566421214,4.6233447154793876e-06,0.0005853443244595712,0.0006291982472361324,0.002293356549395757,0.0007810388730689354,0.0006109761681775387,0.00027411554214029236,0.0025589800740151696,1.682925126833768e-05,0.0005828459865441555,7.074821180120236e-06,6.218572723322193e-05,0.00022157721402654866,2.3698802276865695e-05,4.99412987308019e-05,3.695986287432255e-05,1.6031260782206215e-06,5.364017500168772e-05,3.5721943368151007e-06,1.1408323950315118e-06,1.5348167553511354e-10,2.1478551907568156e-09,7.367673924024604e-11,1.4029192327510951e-11,6.8636436951678845e-65,7.925529380888366e-65,8.228927494511938e-67
feature_5_dominant_freq_WINDOW_1,0.008017840814667944,0.00047779220848356916,0.01067770406366731,0.002568128026553238,0.10758769018784806,0.14059168346137554,1.6722850090258303e-06,0.03815313712987949,0.0031237400945967977,2.663036286152687e-05,0.10635721383593767,0.0055795353513784975,0.023600300939906112,0.009089250586136844,0.006459396386148243,0.12570340480385472,0.016651725718016885,0.14045081398637269,0.009756629851743815,9.985983490969065e-05,0.014540691098343316,0.0661466884139722,0.00021652667331781804,0.0008252096916386406,0.00038580205804597664,0.001907935369451511,0.0006923442615331537,0.01789809046717222,0.022977129965598066,0.008721384639431716,0.0038229647745973796,0.003982531573369151,0.008492340349784248,0.00277335225474293,0.0003318369636465157,0.03333092119923521,0.0008709113497196168,3.3687476195118546e-05,0.0012056376988681533,1.0454932905764187e-05,0.00013335609981508383,0.0071083335542741965,0.0052648235587335855,0.013501954417158011,0.00023760563587534963,0.0005806935233791876,0.0010918929073874212,0.0003474897970793747,0.013536739283937225,0.0024363094652347797,0.00041875195283065604,0.016452327199828285,0.0014571044375792572,0.0011351036087084369,0.00021368158409321462,2.19539344751108e-06,0.0002307113981470318,1.5115058822646815e-05,2.824325028913248e-06,8.200544888503782e-05,7.810190583467005e-06,3.1462947281021706e-06,4.3500747684463464e-08,8.540128110260908e-07,1.590920971669086e-06,1.6986382335991895e-07,1.0881582156620648e-07,2.7890070542719734e-08,1.3199690453587103e-12,3.155834998952087e-11,1.0297730730607227e-11,2.0642885974793504e-11,1.4795427834297674e-64,2.6264288447525726e-65,6.651489490229046e-66
feature_5_dominant_freq_WINDOW_2,0.010693429280842819,0.001439659561412184,1.3260364987444563e-06,1.7781193211926782e-05,0.13169177717030425,0.09716686528094048,0.04278071064000526,0.02645514232706163,0.2046056002874125,0.006370408638076773,0.010289641496740122,0.07627008529817257,0.009361360177072942,0.009652520785659568,0.004973311711929983,0.00047437168835713026,0.002550855213074051,0.05907327691966938,0.016677987301400615,0.00336632683397669,0.002398601126598558,0.004479442786006876,0.02216819493996216,0.01624233316399865,0.0013599655013420303,0.0005336742163546391,0.021200916266960766,0.019550425494431412,0.00040539473947711886,0.001497226070824358,0.010740253871749116,0.0009047530792287895,0.0053873328972701,0.019214846811395726,0.008576002958315303,0.09769756261623089,0.0035059256276018806,0.0005724198631390013,0.005191741755995952,0.00037330115054049634,0.00037341120867235124,0.010237299097525587,0.0012863177277507882,0.010206246780366874,0.006573380866644378,0.008137789620858656,0.0049090957266105725,0.0007972778947396582,0.0016013311345347712,0.004918685728820551,0.00033510876372730143,0.00032858349072631106,4.6694865750786704e-05,9.435085632334484e-05,0.0019855394099663687,4.746394876101045e-06,0.0005530843443443391,4.1776526792255686e-05,8.789979330687439e-06,1.5830519145051128e-06,1.3974919281800622e-05,1.5243522398042158e-05,1.3734566921240797e-05,3.2285025433954535e-06,2.846387780169846e-06,4.151144551982482e-08,3.182302461494544e-07,1.2730999482914964e-07,1.1240057681947862e-10,1.0467549561115292e-12,3.0873169346558904e-11,8.83527722786533e-14,1.1688660398385719e-65,3.993467896295453e-65,1.1628744763932618e-66
feature_5_dominant_freq_WINDOW_3,8.079020030380909e-05,0.0002925402645538241,0.0016778717214415843,0.08064001164822737,0.07796526243422869,0.002085098023227413,0.18663780083424772,0.03835840087918497,0.04989835887257009,0.06055255823076102,0.08004994250010823,0.0009642762060592052,0.028139835071719146,0.023020816797256653,0.013408197302460172,0.03218407007739967,0.0035448272629863323,0.010109160775260589,0.03564843647025668,0.023929669172106236,1.3595568365005747e-06,0.018027718956162106,0.04348755051422792,0.007043269966925126,0.007632153013447714,0.003171511202960623,0.010548270667006188,0.029072754933920423,0.011111159336821469,0.0020471330981052752,0.0002712583050310699,1.95661352919211e-05,0.008936586217541759,8.418145714955256e-05,0.015510689756599163,0.014106349622550817,0.004274964542370939,1.3304556944740952e-06,0.004867205141268222,0.016802847364119865,0.00034766016216266634,1.1517679642226285e-05,0.005101760355069163,5.755065503299062e-05,0.002565285418100893,0.0023484279082186836,0.009949614841106975,0.013738531218713042,0.012217914416448093,0.0019455274718660647,0.003814294851890137,0.00208805460314333,0.0060970457378036426,0.0007304455270949804,0.00019407806351917926,0.0002344306450335084,1.4944350812902373e-05,0.0005861314528386374,0.00010069264777863475,3.1190005875902295e-05,2.4169529078182362e-06,8.158704056593293e-06,8.519179749090486e-06,1.679386283673206e-07,2.9595754780750583e-06,2.3922810299095593e-08,8.718202120952007e-08,1.4412878430605803e-07,2.4247189156655573e-10,5.011904470869531e-10,4.281725660105463e-12,1.1615724223153056e-11,1.7382550428799241e-65,1.3075555112911614e-64,1.1299150275599973e-65
feature_5_lag1_autocorr_WINDOW_1,0.0015305666438827706,1.4434852614938522e-05,0.04630966819585369,0.014211319192590692,0.0171768388582271,0.03401791284070204,0.0896740487018789,0.0008269214857343759,0.0025696452424318517,0.022974526123757368,0.05189286742879613,0.1122455192443448,0.021734126876050287,0.00017477558195534335,0.08433167195705105,0.0006124587174352912,0.05746081033036686,0.008234936044907111,0.023941859528754852,0.009946211454565788,0.08113142316025299,0.05744378821476508,0.0694754333035822,0.01801610918712587,0.00029287702629412663,0.004783060070567112,0.007285379092195181,0.006858834181914046,0.033549261964907824,0.0015159999744215307,0.0002093372190237937,0.012086401760825106,0.0046917375518299035,0.02219775959923074,0.005319860879001663,0.007472703482600078,0.026280470803734506,0.0002986822815700845,0.012057768513534604,0.003838296857138568,0.0012341439607061362,0.00235990079560209,0.0006156604851035149,0.0001461931494687453,0.005714062276881752,0.0046569878368293025,0.001515175646281786,0.000567508271138438,0.008976329639146092,0.000703869894776367,6.356109092519901e-05,0.0014341133262232805,0.0021961490000926838,0.002010554011035462,0.0012012550245118553,3.715013578114498e-05,0.0001157377201613475,7.343943322530999e-06,1.2925699409240794e-07,0.00014212368473323603,9.189327013755628e-06,6.006628691165758e-06,7.868349009320152e-07,1.575990538236076e-06,4.827482206447459e-07,7.05890355361987e-07,1.4080930051931045e-07,2.1883421280426103e-07,2.3063597111934075e-11,6.65321730837948e-10,6.663117554455954e-12,1.0125987308650453e-11,1.509074214305352e-65,1.5005836260013785e-67,3.543237656298277e-65
feature_5_lag1_autocorr_WINDOW_2,0.021637181186044966,0.004461477689119879,0.00433518680807653,0.005565878478299088,0.2576505896020487,0.0017340706524678663,0.018521034297496658,1.836235224357429e-05,0.10296943383215888,0.003195893263005587,0.007400512502003784,0.013833419217217088,0.004278180261528036,0.020133668446082695,0.0035808348988939577,0.00013355389559777293,0.018099633774643163,0.12364122299142068,0.01858190187544316,0.04225856784117414,0.019303894905395167,0.02444376294600567,0.04309210154590667,0.02696921381737017,0.03090600404087848,0.0021390057575138557,0.01569671944466528,0.0002818129158919424,0.003115787517710113,3.502755829993991e-06,0.00032342595573211244,0.017163658894055394,0.003950766337210344,5.370895353379968e-05,0.005894254535475134,0.07238819967950448,0.016752265878699248,0.006432766597997923,0.00012831553022653433,0.011908259624682643,0.0037886125206876495,0.005951354523751002,1.568614194796417e-05,0.0008922811429672817,0.0008617219399816024,0.0029865892901922183,0.0010934670838065506,0.0005938830008677177,0.00012465147181788365,0.009743260207438369,0.006291398820620424,0.0013756550339122607,4.0088852728289604e-06,0.0010855966787039137,2.7073233648826075e-07,0.00012704949880826212,0.0003644508476331363,1.3019755438364403e-05,5.004342248096037e-06,4.575139428150458e-05,1.3037398272256451e-05,3.112375403346427e-06,3.7724811512312345e-05,6.1883757782339115e-06,1.1948234345089417e-06,1.460911520382514e-07,1.496796740795317e-07,6.289715373255592e-08,3.239419393452058e-11,1.6948972807995904e-11,3.0698518276146614e-11,1.510012449357739e-13,1.4000771057370127e-64,1.7577293073902962e-64,1.2535795617667337e-64
feature_5_lag1_autocorr_WINDOW_3,0.017789466262866222,0.010568296456125354,0.027769454289166478,0.13564004975295438,0.00024576944747988925,0.017826363258648874,0.0013675097388275589,0.02054276755615552,0.07262786313828268,0.006640071751121589,0.0525224851710136,0.0007695581721341373,0.043967011420779155,0.00996112955565956,3.1018106021271107e-06,4.6625612292941794e-05,0.10166343211687486,0.04353404634324002,0.03392984984716136,0.003961139925582657,0.0701819295691028,0.011722004638054161,0.011029879191471444,0.006168745590927834,0.04023779942287475,0.0010068320032084418,0.012722286994917242,0.007235853114184879,0.0061143049859907345,0.05441776621848576,0.04633788661291521,0.02095413530184202,0.010371637767012009,0.0008904117710703235,0.022478027608286422,3.846021257425622e-05,0.0007368833530611581,0.007398488266390592,0.03295998965251322,0.02418563648165595,0.0009575891697172422,0.001953648171706777,0.0006259474128787479,0.000584525849389562,6.812536018608453e-05,0.010056530934227004,0.0016209571454756568,0.0004695935583127796,0.0014750745333926246,0.0005265538776133896,2.9354279228759506e-05,0.0003072564959712025,0.0005396326161003754,0.00016564879339790327,6.0075188011038084e-05,0.00013979169329203365,3.907225568126717e-06,0.00020068857272603703,1.3950277985663904e-07,3.4189487606534028e-06,3.936712351829212e-05,1.2639623886247698e-06,5.487654385485142e-06,1.359281251840903e-06,5.668339185326883e-08,1.6838532448167027e-06,7.308098353218301e-07,2.0866255468998686e-09,1.2033572270183508e-10,3.3411227279148417e-11,1.5263755792765059e-12,2.2379808624409703e-11,2.241946559446938e-64,2.1242401737494612e-66,4.918280067919759e-66
feature_5_median_WINDOW_1,0.3431218640256986,0.02906925158557416,0.2649652098568123,0.16817120677457167,0.007364475267031227,0.0027142845782193925,0.0003041309917427853,0.01961057205896401,0.009644598013658951,0.007233280401877095,0.012617202972214147,0.00019928997114568344,0.008498821401215021,1.9874391406120663e-05,0.012191218897735438,0.004554467766675375,0.006206043106405963,0.005629512069148689,0.0006219105611360711,0.019503252971297697,3.017075452091288e-05,0.0003032750492491711,0.003221421669941154,0.00610867541411449,0.0015345156509952223,0.003928873068833166,0.007888654188273288,0.00028556840755218686,0.0007789591787370531,0.00013278485246706425,0.012249730851414975,0.0002880705255393205,0.013263515302995653,0.00047580330190170574,6.333053821049477e-05,0.0007334269202863273,0.0027458094126882417,0.0020928565608595495,0.000548652877136531,0.004789832280770397,0.00021959028745801467,0.00043370091959839334,0.0006854135230799149,0.0009101121525948707,0.0007163409595298808,0.0013528233663648987,8.435881421340234e-06,2.0407803616860092e-05,9.60370246253218e-06,0.0013902106031195335,0.0009331249326752723,0.00031321946627344173,0.000955592080167494,0.00024119701972567984,0.00018133384070853428,6.526029023884909e-05,0.000663198339449276,0.0003554636939394731,0.009716278486627353,0.0045727518920902705,0.0005537479084051298,0.00018508130311663352,6.167931660678792e-05,0.00012405261187848978,4.444576997476807e-06,1.492598645771508e-05,6.3385202479547084e-06,4.636323180615587e-06,5.972774075869682e-10,2.2748465034841619e-10,1.8657196909683726e-10,7.615451800630551e-11,4.383885421334336e-65,1.0532220170672314e-63,1.7666006802064672e-64
feature_5_median_WINDOW_2,0.40687926779519273,0.02365220758456503,0.20283045116997647,0.15382967310150047,0.016657754875737365,0.0032866550533147687,0.0004890640853013085,0.011628065711802024,0.013065958632795251,0.001599143339415619,0.014518459709109522,2.7941149099786642e-06,0.0035380645289029198,0.0008786079228165749,0.0076960623438613535,0.006611452636374906,0.007974409615970374,0.0096687833003679,0.0007078457079147206,0.022974331090165244,0.0013956106915697705,0.001370460641449767,0.005321271198273662,0.0024517246877230545,0.0004327076182367631,0.0029547472716265314,0.020142715334484883,0.001293842775335458,0.002012524154730857,0.0026658910685856164,0.009938010936229077,0.0003727798223465561,0.013045279533272941,0.0024441846668388097,0.0003925512839274315,0.0015515705640208087,0.0013869775407039115,0.0020305102777523,0.00017236761294658141,0.00017083653349458914,0.004585045017444373,0.000778644363267278,0.002779625357360159,0.0051394084145197265,0.0010385979336384158,2.1162618928979928e-05,0.0002626814172200718,0.0003249576666792102,7.673760168777875e-05,0.0010823760619117623,0.0006183692672170743,2.8710674121067485e-06,3.234476205969752e-05,0.0006476020049524527,0.0010755573109513176,3.428365364026917e-05,7.583526133059572e-05,2.6024766676342598e-06,0.004052533046432328,0.0010119832341625005,6.024717881704855e-05,0.0023608620253510867,0.0002712285214615582,0.0018342431958880611,0.00017216570333800877,1.753780079999408e-05,3.3754794054647193e-09,8.237513515213732e-06,7.249802305208137e-11,5.004621231380814e-10,2.4923545018691e-10,1.3666537238927752e-10,3.715205122740462e-64,1.4319406045329106e-63,9.057343782502453e-65
feature_5_median_WINDOW_3,0.3449177356369184,0.04979858344720907,0.23119730259266197,0.18627927491961724,0.008699332645738342,0.002292082329184436,5.1926512848742014e-05,0.002539659882476663,0.011840009545179518,0.0013056008334029249,0.013244246758518366,5.785385079903643e-05,0.0012737345997053825,0.002492724945952974,0.011003071133948227,0.0055568700918150185,0.005946721045470244,0.009488869932543503,0.002492804799248411,0.027171485661666137,0.0004374712850802079,6.69458718832926e-05,0.005534180311800093,0.005192790073453705,0.00016589951607478556,0.007149216553414306,0.012604812207094527,0.0027300143746131957,1.2135781654586122e-06,0.0005723889017117138,0.006627314657736002,1.0157703211241573e-05,0.017156659129246372,0.0032946729751983394,4.302853984111091e-06,0.001279942424661766,7.580944319191369e-05,6.221034702456282e-05,7.405069439234405e-06,0.001311372231415985,0.001744559541650243,0.00038538070856047906,0.002372595660264433,0.007737455023658071,0.0011575422855113948,0.0008166531163285696,0.00014008577532676172,9.348180775329673e-07,6.529684992871177e-05,3.7128237466064656e-06,4.830139935350131e-06,0.0007286290303439525,0.0004515658076541726,8.082943581831289e-07,7.525020316625109e-05,4.878050011517695e-05,0.0006339929899301118,0.0012978937524092849,0.0011374165732146498,0.0005210216628512676,0.0009119057585584196,0.0043581103473624,0.0005249212954322446,0.0010177629058956126,0.000261077686991145,4.345417116479153e-05,5.787371934002827e-06,2.126188794174625e-05,2.0903151048761387e-09,1.1105573248553446e-09,4.472633500171279e-12,4.835773540752828e-10,1.6565251577561635e-64,6.772444961777108e-65,1.989101591233419e-64
feature_5_resid_std_WINDOW_1,0.01655217758219273,0.002498657959724813,0.00507217548253714,0.0008352051031781557,0.03298638240181736,0.22241698358239537,0.0025123905442311495,0.011127493507009381,0.017131032076114293,0.02270621913958398,0.24485630441732706,0.001506275445394866,0.004642251739254734,3.917271225067371e-05,0.012362565218853983,0.04533019929236278,0.0004664496107847504,0.023832291725472465,0.019302260478227178,0.001774232844285224,0.0317127012384842,0.016143830282869857,0.01582586683089469,0.07984528002805236,0.005072444500698997,0.012401818357687309,0.0020836093112224356,0.004010084361710691,0.002129739323145068,0.007859400881986698,8.956759740329842e-06,0.0024023003439696557,0.00672558309381699,0.01227994668686094,0.0006237822361923433,0.018284951304340945,0.002747037119288015,0.018724236586286004,0.0009742407992430483,0.010100680491668932,0.00825100353223798,0.01103404986687595,0.0030580942290281635,0.002898541895864286,0.010078033789962573,0.004705165565707749,0.004641606885010183,0.002113962071489677,0.018163168258225445,0.0009449092612804186,0.00029226097509321686,0.0021195454165894904,0.0002292410954860861,0.0016844994064425128,7.656045962906582e-05,4.6671055613737676e-05,1.0242442270299188e-05,1.7107090384648666e-05,2.239060826707222e-06,0.00011425722378767936,2.1500421766569387e-09,4.767884214178299e-08,1.2423386561738488e-06,1.1165033853576527e-05,1.6689985973527794e-06,8.441942402536035e-07,4.384922290419997e-09,1.549036166381024e-08,4.0772130873804583e-11,1.691698905131229e-11,4.454847241743484e-12,2.99157216770416e-11,7.287355915831239e-65,2.0465403593848397e-67,7.489135337207004e-66
feature_5_resid_std_WINDOW_2,0.0538343109699744,0.003815652040921631,0.010948067097231666,3.2887213957356576e-06,0.137198434778453,0.13116162966918368,0.01462297867924345,3.2721211625464176e-05,0.08297351185421419,0.003372914385751821,0.014150234822178882,0.0014264183537605426,0.09425512410386175,0.018153338705923217,0.0006880763498458634,0.0018099807898726518,0.01051454845836028,0.01217389205850792,0.06377063260529575,0.05214537324878646,0.002673365734030321,0.01358094731691606,0.014987036510984172,0.018834984701397224,0.007613029816730112,0.0016305154084521802,0.04675494907708434,0.0004103256801331218,0.002546026720174611,0.05817198287201056,0.0007295956515690315,0.0006523927992065432,0.03177273076448862,0.03198968268623483,4.2493006009004154e-05,0.003106803955109422,0.008996344980924333,0.0003181828466066586,0.0008403116424577811,0.004322923512434299,0.001206869978759724,0.0078800012287702,0.003370896635079626,0.0017720798854772553,0.0009873217749685032,0.001308681886311776,0.0012631461477336464,0.008421797771348062,0.0078388254762421,0.006527749541645876,0.003087713038151661,7.27827583974802e-05,0.005334300036233135,0.0005656515355672762,0.0009004549149671371,0.0003797555708736507,0.00024020209487942253,3.639526716251253e-05,2.203470893514229e-08,1.1816230771949845e-05,0.00012267916623665185,3.7764427807770735e-05,6.105764865155049e-06,3.652679781434962e-06,4.0564523665122017e-07,5.806167645027997e-08,3.027712937106866e-07,1.7419934228380602e-07,1.016870760825238e-10,1.1392231361457445e-10,1.544919368695455e-11,1.8493491264774846e-12,7.730975784713446e-65,4.009673615103871e-65,2.7040381369210678e-65
feature_5_resid_std_WINDOW_3,0.0023320989542558483,0.011943394245160536,0.002850875982382832,0.16689407905066894,0.0486670470872477,0.03807089280077686,0.14953292816000194,0.002553275039856127,0.0720182712606245,0.09742988036942812,0.03399193982606496,0.07078661648237179,0.00443384061240923,0.002965151741445624,0.002684587290115421,0.005624696806009657,8.142474175605386e-05,0.005355054940197993,0.008650095509374345,0.005720027670886905,0.0008961930013793313,0.031834862849610325,0.00528399005646617,0.011682560985628788,0.011676180799998844,0.002574515468724292,0.00545530886403665,0.020343898920611312,9.915100521058122e-06,0.01588501587915053,2.3192740453396197e-06,0.02270672281168456,0.010419444567026013,0.014441009268712592,0.00326626134966793,0.0005220759814106735,0.026775690393633388,0.0028085879915108625,0.01763996360722662,0.007038554942540748,0.0008245711938217184,0.005510141043953199,0.01234134443587688,0.001317839657263123,0.0024690795623669454,0.012495183413143022,0.00012611484070194426,0.004694134478187745,0.005702595107183697,0.0038270056945166734,0.0015887496796893894,0.003912708269400852,0.002794569761539722,0.0004099212393563629,0.005575000388634911,0.00026692054765220275,0.0006054913348284732,1.424673127650892e-06,5.328008407757176e-05,9.114788104946616e-06,6.101305398197032e-07,1.8631576322833103e-05,4.252016685491805e-06,4.472742122983198e-06,1.559200645969097e-07,2.1014928915681262e-10,3.9260224495480444e-07,4.038864764584737e-07,7.11780652591859e-10,5.829390576597532e-10,8.143566716472678e-11,5.728084671632769e-12,4.764088874560609e-66,1.8871285223871171e-66,1.3720193680193855e-69
feature_5_slope_WINDOW_1,0.000452295205411369,0.0002480917305277186,0.007078939782836004,0.033966781162136986,0.0007269809021659828,0.07148357895242503,0.004979991159331693,0.012024342786109754,0.016627055463221234,0.011966873551640984,0.10144607975464628,0.04622174085399696,0.06810351504216453,0.05365421496443353,0.0034060409116687907,0.04395099665568722,0.022545255694110783,0.06456534323018315,0.011800153612579054,0.03991882323294995,1.4408861974774929e-06,0.04202082017527439,0.02814565368290588,0.000996647564367617,0.07207173784253333,0.0018735399087128535,0.01574651043515043,0.002524900302631496,0.077041847904576,0.0014205981012844321,0.06228370032106594,0.00011068802870982326,0.006127088614216263,0.03426077924940542,0.0003545958571449273,0.01867247665773003,4.3149005490822616e-05,0.0004100548103996343,0.0016265850821646853,0.00380021643535779,0.0037939658325980086,0.009224449413783115,0.0014532863205558675,0.00025529186706196546,0.00044279876657775147,0.0020168104299348724,0.0001751572985350849,0.0016245958631407578,0.00020753112534198896,9.209903248260839e-10,0.0003514138560646873,0.0008447646526289104,0.00015394052959507827,0.0017587039928254995,0.0006947832325778402,0.00027985467409954523,9.404770467346176e-06,0.00033674313393594184,1.929019139501074e-05,4.030726710302256e-05,8.145068202994292e-07,7.0016292418831704e-06,4.515027479833446e-06,4.791749498456227e-06,1.6035020996583183e-07,2.766754875049261e-06,2.52039933484206e-09,8.804555968150644e-08,1.6216734961377288e-11,1.0765170041418809e-09,3.191352165121155e-12,1.176962040150139e-11,2.422357799543606e-65,1.4156620203021705e-64,9.495846266464589e-66
feature_5_slope_WINDOW_2,0.003883303553237319,0.008196012346361378,0.0007756240231934914,0.00256133662117352,0.021752599175929987,0.035242979549961674,0.006502423729204,0.05241776007986714,0.016945427408906196,0.002123548203568112,0.007928751834255858,0.1046663722168231,0.1649340966533209,0.10789005602257183,0.1421983801372603,0.00010495216651698825,0.003146632544228807,0.015028872435771895,0.00787233629987282,0.02428377795935156,0.01422673872656311,0.0006880079490083606,0.0070385348784063806,0.02119178207334208,5.02373910194611e-05,0.00015842287817530602,0.01049219652382847,0.08862611054072121,0.0006842314426206631,0.0061028049825475284,0.01896973653408852,0.0014677761471569698,0.0309082080846436,1.0915796536333446e-05,0.0014363451339466505,0.0059464786058887826,0.0014639735193334347,0.0054143089344501185,9.6811524738288e-07,0.004487940866987957,0.005344518541241938,0.0248175398887952,0.005661458109243629,0.010124320597524557,0.0014686540662501699,0.000925336481720697,0.00042152079011024176,0.000972679605657615,0.004429787103229856,0.0015779996962484472,6.081497117879838e-08,9.870664319804329e-05,0.0031282210998136387,0.0002662525362785982,1.8311749785825296e-05,2.912378696586473e-05,0.00010004018796185186,0.001160066961831093,9.708468388514503e-06,1.3535184336345638e-07,1.396238043265135e-05,8.476951924376503e-06,2.208622196855115e-07,2.5630914641538094e-06,1.7028543428651603e-06,7.471142393557763e-07,7.972863724143138e-09,2.7544841404788834e-07,5.626697259223857e-14,7.410932139017902e-11,1.4135450846665666e-11,1.3387847229203351e-11,4.1182490999720124e-66,8.225974626239678e-66,3.2457963177431983e-64
